candidate_id,source_a,raw_name_a,source_b,raw_name_b,sport,league,country,confidence,reason,sample_event_count,example_events,suggested_alias_key,risk_flags,human_decision,reviewer_notes
MRQ-3639,oddsportal,Murdoch Melville,pinnacle_arcadia,Murdoch University Melville,,,,0.8810,jw_below_accept,1,murdoch melville vs floreat athena @ source_event=1632269747,Murdoch University Melville,weak_similarity|city_club_ambiguity,approve,[MRQ-3639] WA State League; v Floreat Athena JW 1.0 delta 0; abbreviation of one club
MRQ-1822,oddsportal,North Geelong,pinnacle_arcadia,North Geelong Warriors,,,,0.9182,jw_below_accept,1,north geelong vs port melbourne sharks @ source_event=1632164433,North Geelong Warriors,city_club_ambiguity,approve,"[MRQ-1822] VPL; v Port Melbourne fixture; sibling row MRQ-1823 carries 'north geelong warriors' JW 1.0 anchor for the same fixture, delta 0"
MRQ-1823,oddsportal,Port Melbourne Sharks,pinnacle_arcadia,Port Melbourne,,,,0.9333,token_sort_below_accept,1,north geelong warriors vs port melbourne sharks @ source_event=1632164433,Port Melbourne Sharks,city_club_ambiguity,approve,[MRQ-1823] VPL; anchor side North Geelong Warriors JW 1.0 delta 0; bare 'port melbourne' sole soccer user
MRQ-1825,oddsportal,Manningham United Blues,pinnacle_arcadia,Manningham United,,,,0.9478,token_sort_below_accept,1,north sunshine eagles vs manningham united blues @ source_event=1632164405,Manningham United Blues,city_club_ambiguity,approve,[MRQ-1825] VPL; v North Sunshine Eagles JW 1.0 delta 0; suffix variance of one club
MRQ-89312,oddsportal,Minnesota Utd,pinnacle_arcadia,Minnesota United,,,,0.9625,token_sort_below_accept,1,minnesota utd vs san diego @ source_event=1632677214,Minnesota United,,approve,[MRQ-89312] MLS; v San Diego FC JW 1.0 delta 0; Utd/United variance
MRQ-89308,oddsportal,Nashville Soccer Club,pinnacle_arcadia,Nashville,,,,0.9125,jw_below_accept,1,dc united vs nashville soccer @ source_event=1632677612,Nashville SC,city_club_ambiguity,approve,"[MRQ-89308] MLS; cross-anchored with the D.C. United pair from the same fixture, delta 0; bare 'nashville' sole user in captured sports"
MRQ-89308b,oddsportal,DC United,pinnacle_arcadia,D.C. United,,,,0.9125,jw_below_accept,1,dc united vs nashville soccer @ source_event=1632677612,D.C. United,,approve,"[MRQ-89308b] MLS; home side of MRQ-89308 (dc united->d c united JW 0.937, delta 0); dot/spacing variance of one club"
MRQ-26173,oddsportal,Incheon Utd,pinnacle_arcadia,Incheon United,,,,0.9571,token_sort_below_accept,1,incheon utd vs anyang @ source_event=1632334614,Incheon United,,approve,[MRQ-26173] K League 1; v FC Anyang JW 1.0 delta 0; Utd/United variance
MRQ-2867,oddsportal,SER Caxias,pinnacle_arcadia,Caxias,,,,0.8667,jw_below_accept,1,ferroviaria vs ser caxias @ source_event=1632212019,SER Caxias,weak_similarity|city_club_ambiguity,approve,[MRQ-2867] Serie C; both-sides-near row (ferroviaria 0.957) delta 0; bare 'caxias' sole user - Duque de Caxias is never listed bare; cross-anchored with the Ferroviaria pair
MRQ-2867b,oddsportal,Ferroviaria,pinnacle_arcadia,Ferroviaria SP,,,,0.8667,jw_below_accept,1,ferroviaria vs ser caxias @ source_event=1632212019,Ferroviaria SP,weak_similarity|city_club_ambiguity,approve,"[MRQ-2867b] Serie C; home side of MRQ-2867 (ferroviaria->ferroviaria sp JW 0.957, delta 0); AFE sole 'ferroviaria' user (Ferroviario-CE has a distinct masculine base)"
MRQ-65990b,oddsportal,Sport do Recife,pinnacle_arcadia,Sport Recife,,,,0.9333,token_sort_below_accept,1,sport do recife vs cuiaba ec @ source_event=1632715460,Sport Recife,city_club_ambiguity,approve,"[MRQ-65990b] Serie B; home side of MRQ-65990 (sport do recife->sport recife JW 0.96, delta 0); Sport Club do Recife, particle variance; cross-anchored with the Cuiaba pair"
MRQ-10616,oddsportal,KF Drita,pinnacle_arcadia,Drita,,,,0.8750,jw_below_accept,4,kauno zalgiris vs kf drita @ source_event=1632228885,KF Drita,weak_similarity|city_club_ambiguity,approve,"[MRQ-10616,MRQ-16013,MRQ-30475,MRQ-68139] UCL qualifying; 4 rows (v Kauno Zalgiris, Floriana) opponent JW 1.0 delta 0; bare 'drita' is Pinnacle's own form for Gjilan; Macedonian Drita (Bogovinje) is always city-suffixed and any wrong pairing is still blocked by the both-side+kickoff gate"
MRQ-1,oddsportal,atletico madrid,pinnacle_arcadia,atletico guayaquil,,,,0.8689,jw_below_accept,1,atletico madrid vs el nacional @ source_event=1632183806,atletico guayaquil,weak_similarity,reject,"poisoned base: seed alias 'Atletico'->Atletico Madrid made canonical('Atletico FC') = atletico madrid (alias removed this batch); bare 'atletico' must stay unowned - Ecuador Serie B link needs league-scoped aliasing, not a seed alias"
MRQ-3,oddsportal,st albans city,pinnacle_arcadia,st albans saints,,,,0.9214,token_sort_below_accept,1,heidelberg united vs st albans city @ source_event=1632141521,st albans saints,,reject,query base poisoned by seed alias 'St. Albans'->St. Albans City FC (England) - alias removed this batch; bare 'st albans' left unowned (same-name clubs in England and Australia)
MRQ-487,oddsportal,canberra,pinnacle_arcadia,canberra gunners,,,,0.9000,jw_below_accept,1,canberra vs norths bears @ source_event=1632164430,canberra gunners,city_club_ambiguity,reject,"bare-city NBL1: the same query near-missed BOTH Canberra Gunners (men) and Canberra Nationals (women) on the same slate - doubleheader gender ambiguity, wrong-game-unsafe"
MRQ-488,oddsportal,canberra,pinnacle_arcadia,canberra nationals,,,,0.8889,jw_below_accept,1,canberra vs norths bears @ source_event=1632230687,canberra nationals,weak_similarity|city_club_ambiguity,reject,bare-city NBL1: second candidate of the Canberra gender-ambiguous pair (delta 120min = classic doubleheader)
MRQ-20,oddsportal,cairns marlins,pinnacle_arcadia,cairns dolphins,,,,0.9038,jw_below_accept,1,southern district vs cairns marlins @ source_event=1632268478,cairns dolphins,,reject,"distinct teams: Cairns Marlins (men) vs Cairns Dolphins (women), NBL1 North"
MRQ-21,oddsportal,southern district,pinnacle_arcadia,southern districts spartans,,,,0.9259,token_sort_below_accept,1,southern district vs cairns marlins @ source_event=1632139565,southern districts spartans,,reject,cross-sport bare-name clash: Southern District FC (Hong Kong Premier League soccer); house precedent rejects cross-sport shared names (FC Jazz/Utah Jazz)
MRQ-4471,oddsportal,dandenong,pinnacle_arcadia,dandenong rangers,,,,0.9059,jw_below_accept,1,dandenong vs ballarat @ source_event=1632188418,dandenong rangers,city_club_ambiguity,reject,bare-city NBL1 (Dandenong): men/women doubleheader ambiguity class - see Canberra evidence
MRQ-2125,oddsportal,eltham,pinnacle_arcadia,eltham wildcats,,,,0.8800,jw_below_accept,1,eltham vs sandringham sabres @ source_event=1632174085,eltham wildcats,weak_similarity|city_club_ambiguity,reject,bare-city NBL1 (Eltham): doubleheader ambiguity class
MRQ-2124,oddsportal,eltham,pinnacle_arcadia,eltham wildcats,,,,0.8800,jw_below_accept,1,eltham vs sandringham sabres @ source_event=1632228793,eltham wildcats,weak_similarity|city_club_ambiguity,reject,bare-city NBL1 (Eltham): doubleheader ambiguity class
MRQ-485,oddsportal,geelong,pinnacle_arcadia,geelong supercats,,,,0.8824,jw_below_accept,1,frankston blues vs geelong @ source_event=1632165909,geelong supercats,weak_similarity|city_club_ambiguity,reject,bare-city NBL1 (Geelong): doubleheader ambiguity class
MRQ-7987,oddsportal,geelong,pinnacle_arcadia,geelong supercats,,,,0.8824,jw_below_accept,1,geelong vs diamond valley @ source_event=1632183809,geelong supercats,weak_similarity|city_club_ambiguity,reject,bare-city NBL1 (Geelong): doubleheader ambiguity class
MRQ-22,oddsportal,knox,pinnacle_arcadia,knox raiders,,,,0.8667,jw_below_accept,1,mt gambier vs knox @ source_event=1632141532,knox raiders,weak_similarity|city_club_ambiguity,reject,bare-city NBL1 (Knox): doubleheader ambiguity class
MRQ-2117,oddsportal,mt gambier,pinnacle_arcadia,mt gambier pioneers,,,,0.9053,jw_below_accept,1,mt gambier vs bendigo braves @ source_event=1632173213,mt gambier pioneers,city_club_ambiguity,reject,bare-city NBL1 (Mt Gambier): doubleheader ambiguity class
MRQ-482,oddsportal,nunawading,pinnacle_arcadia,nunawading spectres,,,,0.9053,jw_below_accept,1,diamond valley vs nunawading @ source_event=1632165908,nunawading spectres,city_club_ambiguity,reject,bare-city NBL1 (Nunawading): doubleheader ambiguity class
MRQ-481,oddsportal,nunawading,pinnacle_arcadia,nunawading spectres,,,,0.9053,jw_below_accept,1,diamond valley vs nunawading @ source_event=1632228792,nunawading spectres,city_club_ambiguity,reject,bare-city NBL1 (Nunawading): doubleheader ambiguity class
MRQ-24,oddsportal,waverley,pinnacle_arcadia,waverley falcons,,,,0.9000,jw_below_accept,1,sandringham sabres vs waverley @ source_event=1632139564,waverley falcons,city_club_ambiguity,reject,bare-city NBL1 (Waverley): doubleheader ambiguity class
MRQ-23,oddsportal,waverley,pinnacle_arcadia,waverley falcons,,,,0.9000,jw_below_accept,1,sandringham sabres vs waverley @ source_event=1632207780,waverley falcons,city_club_ambiguity,reject,bare-city NBL1 (Waverley): doubleheader ambiguity class
MRQ-7880,oddsportal,waverley,pinnacle_arcadia,waverley falcons,,,,0.9000,jw_below_accept,1,waverley vs frankston blues @ source_event=1632188425,waverley falcons,city_club_ambiguity,reject,bare-city NBL1 (Waverley): doubleheader ambiguity class
MRQ-7879,oddsportal,waverley,pinnacle_arcadia,waverley falcons,,,,0.9000,jw_below_accept,1,waverley vs frankston blues @ source_event=1632245229,waverley falcons,city_club_ambiguity,reject,bare-city NBL1 (Waverley): doubleheader ambiguity class
MRQ-6565,oddsportal,argentino de quilmes,pinnacle_arcadia,argentinos juniors,,,,0.8744,jw_below_accept,1,argentino de quilmes vs talleres r e @ source_event=1632250894,argentinos juniors,weak_similarity,reject,distinct clubs: Argentino de Quilmes vs Argentinos Juniors; kickoff delta 28h also fails the accept bound
MRQ-6643,oddsportal,defensores unidos,pinnacle_arcadia,defensores de cambaceres,,,,0.8613,jw_below_accept,1,argentino de merlo vs defensores unidos @ source_event=1632174155,defensores de cambaceres,weak_similarity,reject,distinct clubs: Defensores Unidos (Zarate) vs Defensores de Cambaceres (Ensenada); kickoff delta 24h
MRQ-4459,oddsportal,san martin de san juan,pinnacle_arcadia,san martin de tucuman,,,,0.8988,jw_below_accept,1,patronato vs san martin de san juan @ source_event=1632130635,san martin de tucuman,weak_similarity,reject,distinct clubs: San Martin de San Juan vs San Martin de Tucuman - classic same-prefix trap
MRQ-4457,oddsportal,ferro,pinnacle_arcadia,ferro carril oeste,,,,0.8556,jw_below_accept,1,ferro vs san telmo @ source_event=1632123702,ferro carril oeste,weak_similarity|city_club_ambiguity,reject,bare 'ferro' contested: Ferro Carril Oeste (Buenos Aires) vs Ferro Carril Oeste (General Pico) both active
MRQ-8377,oddsportal,sol de america,pinnacle_arcadia,sol de america de formosa,,,,0.9120,jw_below_accept,1,tucuman central vs sol de america @ source_event=1632207446,sol de america de formosa,city_club_ambiguity,reject,bare 'sol de america' is Club Sol de America (Paraguay Primera) - aliasing it to the Formosa club would merge distinct clubs
MRQ-8378,oddsportal,universidad catolica,pinnacle_arcadia,universidad catolica del ecuador,,,,0.9250,token_sort_below_accept,1,universidad catolica vs mushuc runa @ source_event=1631978289,universidad catolica del ecuador,city_club_ambiguity,reject,bare 'universidad catolica' is Universidad Catolica (Chile) - aliasing to the Ecuadorian club would merge two first-division clubs
MRQ-4719,oddsportal,rangers,pinnacle_arcadia,csd rangers,,,,0.8788,jw_below_accept,1,universidad de concepcion vs rangers @ source_event=1632245617,csd rangers,weak_similarity|city_club_ambiguity,reject,bare 'rangers' is Rangers FC (Glasgow) - CD-Nacional class; Rangers de Talca needs league-scoped handling
MRQ-904,oddsportal,perth azzurri,pinnacle_arcadia,perth,,,,0.8769,jw_below_accept,1,dianella white eagle vs perth azzurri @ source_event=1632165882,perth,weak_similarity|city_club_ambiguity,reject,"bare 'perth' contested (Perth Glory, Perth SC/Azzurri, Perth RedStar)"
MRQ-8145,oddsportal,fluminense f c,pinnacle_arcadia,fluminense de joinville,,,,0.8758,jw_below_accept,1,fluminense f c vs blumenau @ source_event=1632208561,fluminense de joinville,weak_similarity,reject,"normalize strips '-SC' so Fluminense-SC already collides with the Fluminense FC (RJ) base; an alias would formalize a giant-club merge - needs a scoped fix, not a seed alias"
MRQ-68142,oddsportal,athletic mg,pinnacle_arcadia,athletic,,,,0.9455,token_sort_below_accept,1,ponte preta vs athletic mg @ source_event=1632744321,athletic,city_club_ambiguity,reject,bare 'athletic' equals normalize('Athletic Club') = Athletic Bilbao's listed form - CD-Nacional class
MRQ-26174,oddsportal,operario,pinnacle_arcadia,operario ferroviario,,,,0.8800,jw_below_accept,1,operario vs gremio novorizontino @ source_event=1632345808,operario ferroviario,weak_similarity|city_club_ambiguity,reject,"bare 'operario' shared by Operario-PR, Operario-MS and Operario VG - not seed-safe"
MRQ-65727,oddsportal,operario,pinnacle_arcadia,operario ferroviario,,,,0.8800,jw_below_accept,1,athletic mg vs operario @ source_event=1632235775,operario ferroviario,weak_similarity|city_club_ambiguity,reject,bare 'operario' shared by multiple Brazilian Operarios - not seed-safe
MRQ-65989,oddsportal,operario,pinnacle_arcadia,operario ferroviario,,,,0.8800,jw_below_accept,1,atletico goianiense vs operario @ source_event=1632710766,operario ferroviario,weak_similarity|city_club_ambiguity,reject,bare 'operario' shared by multiple Brazilian Operarios - not seed-safe
MRQ-74,oddsportal,americano bacabal,pinnacle_arcadia,americano,,,,0.9059,jw_below_accept,1,sao luis vs americano bacabal @ source_event=1632164394,americano,city_club_ambiguity,reject,"bare 'americano' shared (Americano FC, Rio de Janeiro) - not seed-safe"
MRQ-7772,oddsportal,shenzhen,pinnacle_arcadia,shenzhen 2028,,,,0.9231,token_sort_below_accept,1,xiamen feilu vs shenzhen @ source_event=1632188448,shenzhen 2028,city_club_ambiguity,reject,"bare 'shenzhen' shared (Shenzhen Peng City ex-Shenzhen FC, Shenzhen Juniors) - not seed-safe"
MRQ-2868,oddsportal,santa cruz,pinnacle_arcadia,santa cruz pe,,,,0.9538,token_sort_below_accept,1,santa cruz vs ituano @ source_event=1632208493,santa cruz pe,city_club_ambiguity,reject,"bare 'santa cruz' shared (Santa Cruz de Natal-RN, active Serie D) - not seed-safe"
MRQ-8153,oddsportal,portuguesa,pinnacle_arcadia,portuguesa sp,,,,0.9538,token_sort_below_accept,1,marcilio dias vs portuguesa @ source_event=1632219542,portuguesa sp,city_club_ambiguity,reject,"bare 'portuguesa' shared (AA Portuguesa-RJ, Portuguesa Santista, Portuguesa FC Venezuela) - not seed-safe"
MRQ-19815,oddsportal,mornar,pinnacle_arcadia,mornar bar,,,,0.9200,token_sort_below_accept,1,atletic escaldes vs mornar @ source_event=1632138445,mornar bar,city_club_ambiguity,reject,cross-sport clash: KK Mornar Bar (ABA basketball) shares the bare name - FC Jazz precedent
MRQ-76583,oddsportal,neftchi baku,pinnacle_arcadia,neftchi,,,,0.9167,jw_below_accept,1,dinamo minsk vs neftchi baku @ source_event=1632799976,neftchi,city_club_ambiguity,reject,"bare 'neftchi' shared (Neftchi Baku vs Neftchi Fergana, Uzbekistan) - not seed-safe"
MRQ-76520,oddsportal,shkendija 79,pinnacle_arcadia,shkendija,,,,0.9500,token_sort_below_accept,1,shkendija 79 vs bravo @ source_event=1632799974,shkendija,city_club_ambiguity,reject,bare 'shkendija' shared (Shkendija Tetovo vs Kosovar/Albanian Shkendija clubs) - not seed-safe
MRQ-21909,oddsportal,ce europa,pinnacle_arcadia,europa,,,,0.8889,jw_below_accept,1,ce europa vs shkendija 79 @ source_event=1632141510,europa,weak_similarity|city_club_ambiguity,reject,"bare 'europa' shared (Europa FC and Europa Point FC, Gibraltar - UEFA-active) vs CE Europa (Barcelona)"
MRQ-51765,oddsportal,ce europa,pinnacle_arcadia,europa,,,,0.8889,jw_below_accept,1,shkendija 79 vs ce europa @ source_event=1632415525,europa,weak_similarity|city_club_ambiguity,reject,bare 'europa' shared (Europa FC Gibraltar) - not seed-safe
MRQ-19822,oddsportal,ss virtus,pinnacle_arcadia,virtus,,,,0.8889,jw_below_accept,1,dila gori vs ss virtus @ source_event=1632281889,virtus,weak_similarity|city_club_ambiguity,reject,bare 'virtus' shared (SS Virtus San Marino vs Italian Virtus clubs incl. cross-sport Virtus Bologna)
MRQ-499,oddsportal,peninsula,pinnacle_arcadia,peninsula power,,,,0.9200,token_sort_below_accept,1,eastern suburbs vs peninsula @ source_event=1632165901,peninsula power,city_club_ambiguity,reject,"bare 'peninsula' contested (Peninsula Power QLD vs Peninsula Strikers, NPL Victoria)"
MRQ-4734,oddsportal,peninsula,pinnacle_arcadia,peninsula power,,,,0.9200,token_sort_below_accept,1,eastern suburbs vs peninsula @ source_event=1632164527,peninsula power,city_club_ambiguity,reject,"bare 'peninsula' contested (Peninsula Strikers, NPL Victoria)"
MRQ-357,oddsportal,hurstville zagreb,pinnacle_arcadia,hurstville,,,,0.9176,jw_below_accept,1,hurstville zagreb vs canterbury bankstown @ source_event=1632193211,hurstville,city_club_ambiguity,reject,"bare 'hurstville' contested (Hurstville Zagreb vs Hurstville City Minotaurs, NSW)"
MRQ-760,oddsportal,hurstville zagreb,pinnacle_arcadia,hurstville,,,,0.9176,jw_below_accept,1,hurstville zagreb vs canterbury bankstown @ source_event=1632260392,hurstville,city_club_ambiguity,reject,"bare 'hurstville' contested (Hurstville City Minotaurs, NSW)"
MRQ-10,oddsportal,kopavogur,pinnacle_arcadia,hk kopavogur,,,,0.9167,jw_below_accept,1,grotta vs kopavogur @ source_event=1632159202,hk kopavogur,city_club_ambiguity,reject,"bare 'kopavogur' contested (HK, IK and Breidablik are all Kopavogur clubs)"
MRQ-8,oddsportal,throttur,pinnacle_arcadia,throttur reykjavik,,,,0.8889,jw_below_accept,1,umf njardvik vs throttur @ source_event=1632154749,throttur reykjavik,weak_similarity|city_club_ambiguity,reject,bare 'throttur' contested (Throttur Reykjavik vs Throttur Vogar/Neskaupstadur)
MRQ-4718,oddsportal,paysandu pa,pinnacle_arcadia,paysandu f c,,,,0.9136,jw_below_accept,1,ypiranga vs paysandu pa @ source_event=1632228855,paysandu f c,,reject,"contested base: arcadia 'Paysandu F.C.' (Paysandu SC, Belem - Serie C) normalizes to 'paysandu f c', a base ALSO claimed by the Uruguayan Paysandu FC Wikidata seed entry (entry removed this batch as a latent poison); the base is used by two real clubs so it stays unowned - needs league-scoped aliasing"
MRQ-3251,oddsportal,bregenz,pinnacle_arcadia,sw bregenz,,,,0.9000,jw_below_accept,1,bregenz vs bruhl @ source_event=1632218333,sw bregenz,city_club_ambiguity,reject,kickoff delta 480min exceeds the 360min accept bound - friendly with unproven fixture agreement; re-queue on tighter evidence
MRQ-9186,oddsportal,ceara in running,pinnacle_arcadia,ceara,,,,0.8625,jw_below_accept,1,goias ec vs ceara in running @ source_event=1632183158,ceara,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (Ceara) - ingestion-layer fix, not an alias"
MRQ-9991,oddsportal,juventude in running,pinnacle_arcadia,juventude,,,,0.8900,jw_below_accept,1,nautico vs juventude in running @ source_event=1632193058,juventude,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (Juventude) - ingestion-layer fix, not an alias"
MRQ-16274,oddsportal,gyori eto in running,pinnacle_arcadia,gyori eto,,,,0.8900,jw_below_accept,1,knattspyrnufelagi vikingur vs gyori eto in running @ source_event=1632265671,gyori eto,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (Gyori ETO) - ingestion-layer fix, not an alias"
MRQ-15463,oddsportal,inter escaldes in running,pinnacle_arcadia,inter d escaldes,,,,0.8475,jw_below_accept,1,lincoln red imps vs inter escaldes in running @ source_event=1632265670,inter d escaldes,weak_similarity,reject,"'[In Running]' capture artifact (Inter Club d'Escaldes) - ingestion-layer fix, not an alias"
MRQ-15757,oddsportal,kups in running,pinnacle_arcadia,kups,,,,0.8533,jw_below_accept,1,vardar skopje vs kups in running @ source_event=1632193093,kups,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (KuPS) - ingestion-layer fix, not an alias"
MRQ-16146,oddsportal,levski sofia in running,pinnacle_arcadia,levski sofia,,,,0.9043,jw_below_accept,1,borac banja luka vs levski sofia in running @ source_event=1632212014,levski sofia,city_club_ambiguity,reject,"'[In Running]' capture artifact (Levski Sofia) - ingestion-layer fix, not an alias"
MRQ-15462,oddsportal,riga in running,pinnacle_arcadia,riga,,,,0.8533,jw_below_accept,1,ararat armenia vs riga in running @ source_event=1632231587,riga,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (Riga FC) - ingestion-layer fix, not an alias"
MRQ-15916,oddsportal,shamrock rovers in running,pinnacle_arcadia,shamrock rovers,,,,0.9154,jw_below_accept,1,floriana vs shamrock rovers in running @ source_event=1632234837,shamrock rovers,city_club_ambiguity,reject,"'[In Running]' capture artifact (Shamrock Rovers) - ingestion-layer fix, not an alias"
MRQ-16032,oddsportal,bate borisov in running,pinnacle_arcadia,bate borisov,,,,0.9043,jw_below_accept,1,af elbasani vs bate borisov in running @ source_event=1632212114,bate borisov,city_club_ambiguity,reject,"'[In Running]' capture artifact (BATE Borisov) - ingestion-layer fix, not an alias"
MRQ-14285,oddsportal,belgium in running,pinnacle_arcadia,belgium,,,,0.8778,jw_below_accept,1,usa vs belgium in running @ source_event=1632265684,belgium,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (Belgium NT) - ingestion-layer fix, not an alias"
MRQ-16549,oddsportal,colombia in running,pinnacle_arcadia,colombia,,,,0.8842,jw_below_accept,1,switzerland vs colombia in running @ source_event=1632314983,colombia,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (Colombia NT) - ingestion-layer fix, not an alias"
MRQ-15464,oddsportal,egypt in running,pinnacle_arcadia,egypt,,,,0.8625,jw_below_accept,1,argentina vs egypt in running @ source_event=1632315073,egypt,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (Egypt NT) - ingestion-layer fix, not an alias"
MRQ-10022,oddsportal,england in running,pinnacle_arcadia,england,,,,0.8778,jw_below_accept,1,mexico vs england in running @ source_event=1632260301,england,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (England NT) - ingestion-layer fix, not an alias"
MRQ-9717,oddsportal,norway in running,pinnacle_arcadia,norway,,,,0.8706,jw_below_accept,1,brazil vs norway in running @ source_event=1632234844,norway,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (Norway NT) - ingestion-layer fix, not an alias"
MRQ-11312,oddsportal,spain in running,pinnacle_arcadia,spain,,,,0.8625,jw_below_accept,1,portugal vs spain in running @ source_event=1632283992,spain,weak_similarity|city_club_ambiguity,reject,"'[In Running]' capture artifact (Spain NT) - ingestion-layer fix, not an alias"
MRQ-501,oddsportal,manly utd,pinnacle_arcadia,manly united,,,,0.9500,token_sort_below_accept,1,manly utd vs sd raiders @ source_event=1632164424,manly united,,,stale: manly utd == manly united already seeded
MRQ-5573,oddsportal,manly utd,pinnacle_arcadia,manly united,,,,0.9500,token_sort_below_accept,1,manly utd vs sd raiders @ source_event=1632173199,manly united,,,stale: manly utd == manly united already seeded
MRQ-19,oddsportal,sporting jax,pinnacle_arcadia,sporting jacksonville,,,,0.8881,jw_below_accept,1,loudoun united vs sporting jax @ source_event=1632164340,sporting jacksonville,weak_similarity,,stale: sporting jax == sporting jacksonville already seeded
MRQ-4758,oddsportal,sporting jax,pinnacle_arcadia,sporting jacksonville,,,,0.8881,jw_below_accept,1,sporting jax vs brave @ source_event=1632164462,sporting jacksonville,weak_similarity,,stale: sporting jax == sporting jacksonville already seeded
MRQ-371,oddsportal,springvale,pinnacle_arcadia,springvale white eagles,,,,0.8870,jw_below_accept,1,springvale vs keilor park @ source_event=1632245602,springvale white eagles,weak_similarity|city_club_ambiguity,,stale: springvale == springvale white eagles already seeded
MRQ-27,oddsportal,deminaur a,pinnacle_arcadia,minaur a,,,,0.9333,token_sort_below_accept,1,deminaur a vs svajda z @ source_event=1632281774,minaur a,,,stale: deminaur a == minaur a already seeded
MRQ-503,oddsportal,playford patriots,pinnacle_arcadia,playford city,,,,0.8805,jw_below_accept,1,sturt lions vs playford patriots @ source_event=1632164521,playford city,weak_similarity,,stale: playford patriots == playford city already seeded (2026-07-03 batch)
